Iteration,Method,Prune_Ratio,Baseline_Candidate_Acc,Accuracy_After_Finetuning,Training_Time_sec,Compression_Rate,Params,Baseline_Accuracy,Baseline_FLOPs,Pruned_FLOPs
756,Random,0.4,77.5,89.73,40.006696462631226,1.6731472728020058,121645.0,89.18,203264.0,
776,Random,0.4,77.5,88.44,39.882731914520264,1.6731472728020058,121645.0,89.18,203264.0,
944,Random,0.4,77.5,89.19,40.05064415931702,1.6731472728020058,121645.0,89.18,203264.0,
13,Random,0.4,77.45,89.24,40.040560722351074,1.6731472728020058,121645.0,89.18,203264.0,
102,Random,0.4,77.45,88.8,39.96993947029114,1.6731472728020058,121645.0,89.18,203264.0,
152,Random,0.4,77.45,88.9,40.085970878601074,1.6731472728020058,121645.0,89.18,203264.0,
212,Random,0.4,77.45,89.13,40.012101888656616,1.6731472728020058,121645.0,89.18,203264.0,
313,Random,0.4,77.45,89.2,40.09545874595642,1.6731472728020058,121645.0,89.18,203264.0,
320,Random,0.4,77.45,88.67,40.089365005493164,1.6731472728020058,121645.0,89.18,203264.0,
799,Random,0.4,77.45,88.43,39.941322803497314,1.6731472728020058,121645.0,89.18,203264.0,
871,Random,0.4,77.45,88.84,39.95173192024231,1.6731472728020058,121645.0,89.18,203264.0,
954,Random,0.4,77.45,89.48,40.1336669921875,1.6731472728020058,121645.0,89.18,203264.0,
65,Random,0.4,77.4,87.36,40.0800576210022,1.6731472728020058,121645.0,89.18,203264.0,
965,Random,0.4,77.4,88.87,39.9122314453125,1.6731472728020058,121645.0,89.18,203264.0,
25,Random,0.4,77.35,88.75,39.99778366088867,1.6731472728020058,121645.0,89.18,203264.0,
38,Random,0.4,77.35,88.54,40.03062629699707,1.6731472728020058,121645.0,89.18,203264.0,
238,Random,0.4,77.35,89.52,40.08641338348389,1.6731472728020058,121645.0,89.18,203264.0,
609,Random,0.4,77.35,88.2,40.18442964553833,1.6731472728020058,121645.0,89.18,203264.0,
654,Random,0.4,77.35,88.63,40.07674717903137,1.6731472728020058,121645.0,89.18,203264.0,
659,Random,0.4,77.35,88.52,39.950384855270386,1.6731472728020058,121645.0,89.18,203264.0,
770,Random,0.4,77.35,89.41,39.98629140853882,1.6731472728020058,121645.0,89.18,203264.0,
499,Random,0.4,77.35,88.76,39.92160248756409,1.6731472728020058,121645.0,89.18,203264.0,
537,Random,0.4,77.35,89.13,40.00393104553223,1.6731472728020058,121645.0,89.18,203264.0,
573,Random,0.4,77.35,89.0,40.13432574272156,1.6731472728020058,121645.0,89.18,203264.0,
261,Random,0.4,77.3,88.79,40.29492235183716,1.6731472728020058,121645.0,89.18,203264.0,
374,Random,0.4,77.3,88.48,40.00235676765442,1.6731472728020058,121645.0,89.18,203264.0,
779,Random,0.4,77.3,88.79,39.93596792221069,1.6731472728020058,121645.0,89.18,203264.0,
980,Random,0.4,77.3,88.74,39.997329235076904,1.6731472728020058,121645.0,89.18,203264.0,
2,Random,0.4,77.25,88.11,39.97847318649292,1.6731472728020058,121645.0,89.18,203264.0,
46,Random,0.4,77.25,89.02,39.96025824546814,1.6731472728020058,121645.0,89.18,203264.0,
220,Random,0.4,77.25,89.49,39.903533935546875,1.6731472728020058,121645.0,89.18,203264.0,
232,Random,0.4,77.25,88.58,39.84899306297302,1.6731472728020058,121645.0,89.18,203264.0,
284,Random,0.4,77.25,88.57,39.90284180641174,1.6731472728020058,121645.0,89.18,203264.0,
317,Random,0.4,77.25,88.74,40.00563287734985,1.6731472728020058,121645.0,89.18,203264.0,
842,Random,0.4,77.25,88.06,40.13481068611145,1.6731472728020058,121645.0,89.18,203264.0,
897,Random,0.4,77.25,89.12,40.05285859107971,1.6731472728020058,121645.0,89.18,203264.0,
910,Random,0.4,77.25,89.06,39.90127372741699,1.6731472728020058,121645.0,89.18,203264.0,
446,Random,0.4,77.25,89.02,40.000938177108765,1.6731472728020058,121645.0,89.18,203264.0,
36,Random,0.4,77.2,89.24,40.02235960960388,1.6731472728020058,121645.0,89.18,203264.0,
181,Random,0.4,77.2,88.7,39.89631152153015,1.6731472728020058,121645.0,89.18,203264.0,
848,Random,0.4,77.2,89.02,40.00578045845032,1.6731472728020058,121645.0,89.18,203264.0,
942,Random,0.4,77.2,89.45,39.87149691581726,1.6731472728020058,121645.0,89.18,203264.0,
403,Random,0.4,77.2,89.15,39.9411301612854,1.6731472728020058,121645.0,89.18,203264.0,
553,Random,0.4,77.2,88.91,40.056066036224365,1.6731472728020058,121645.0,89.18,203264.0,
554,Random,0.4,77.2,88.99,39.919883251190186,1.6731472728020058,121645.0,89.18,203264.0,
127,Random,0.4,77.15,88.91,39.98570466041565,1.6731472728020058,121645.0,89.18,203264.0,
618,Random,0.4,77.15,89.15,39.97942280769348,1.6731472728020058,121645.0,89.18,203264.0,
637,Random,0.4,77.15,88.61,39.952202558517456,1.6731472728020058,121645.0,89.18,203264.0,
639,Random,0.4,77.15,88.99,40.08101010322571,1.6731472728020058,121645.0,89.18,203264.0,
678,Random,0.4,77.15,89.28,39.974530935287476,1.6731472728020058,121645.0,89.18,203264.0,
285,Random,0.4,77.1,88.89,40.04299449920654,1.6731472728020058,121645.0,89.18,203264.0,
310,Random,0.4,77.1,89.33,39.988972902297974,1.6731472728020058,121645.0,89.18,203264.0,
344,Random,0.4,77.1,88.73,40.01268553733826,1.6731472728020058,121645.0,89.18,203264.0,
396,Random,0.4,77.1,88.28,40.01146125793457,1.6731472728020058,121645.0,89.18,203264.0,
891,Random,0.4,77.1,89.51,39.92108464241028,1.6731472728020058,121645.0,89.18,203264.0,
535,Random,0.4,77.1,89.13,39.959091663360596,1.6731472728020058,121645.0,89.18,203264.0,
579,Random,0.4,77.1,88.78,39.9822735786438,1.6731472728020058,121645.0,89.18,203264.0,
177,Random,0.4,77.05,87.99,40.00894069671631,1.6731472728020058,121645.0,89.18,203264.0,
249,Random,0.4,77.05,87.81,40.00930976867676,1.6731472728020058,121645.0,89.18,203264.0,
661,Random,0.4,77.05,88.73,39.91358470916748,1.6731472728020058,121645.0,89.18,203264.0,
724,Random,0.4,77.05,89.12,39.96609592437744,1.6731472728020058,121645.0,89.18,203264.0,
983,Random,0.4,77.05,89.53,39.919219970703125,1.6731472728020058,121645.0,89.18,203264.0,
456,Random,0.4,77.05,88.74,39.88496804237366,1.6731472728020058,121645.0,89.18,203264.0,
461,Random,0.4,77.05,88.47,40.020286560058594,1.6731472728020058,121645.0,89.18,203264.0,
586,Random,0.4,77.05,88.81,39.923494815826416,1.6731472728020058,121645.0,89.18,203264.0,
176,Random,0.4,77.0,87.28,40.062942028045654,1.6731472728020058,121645.0,89.18,203264.0,
676,Random,0.4,77.0,88.49,39.94011831283569,1.6731472728020058,121645.0,89.18,203264.0,
985,Random,0.4,77.0,88.85,40.00240182876587,1.6731472728020058,121645.0,89.18,203264.0,
434,Random,0.4,77.0,88.93,39.97673034667969,1.6731472728020058,121645.0,89.18,203264.0,
466,Random,0.4,77.0,88.2,39.62743854522705,1.6731472728020058,121645.0,89.18,203264.0,
30,Random,0.4,76.95,89.31,39.7853569984436,1.6731472728020058,121645.0,89.18,203264.0,
708,Random,0.4,76.95,88.91,39.87694478034973,1.6731472728020058,121645.0,89.18,203264.0,
850,Random,0.4,76.95,88.95,40.42477202415466,1.6731472728020058,121645.0,89.18,203264.0,
475,Random,0.4,76.95,88.02,40.11703157424927,1.6731472728020058,121645.0,89.18,203264.0,
522,Random,0.4,76.95,89.11,40.097944259643555,1.6731472728020058,121645.0,89.18,203264.0,
391,Random,0.4,76.9,88.91,40.0152051448822,1.6731472728020058,121645.0,89.18,203264.0,
334,Random,0.4,76.9,88.93,40.148470878601074,1.6731472728020058,121645.0,89.18,203264.0,
777,Random,0.4,76.9,88.69,40.37033224105835,1.6731472728020058,121645.0,89.18,203264.0,
816,Random,0.4,76.9,88.81,39.9878888130188,1.6731472728020058,121645.0,89.18,203264.0,
938,Random,0.4,76.9,88.58,39.62390351295471,1.6731472728020058,121645.0,89.18,203264.0,
54,Random,0.4,76.85,88.88,39.92455983161926,1.6731472728020058,121645.0,89.18,203264.0,
62,Random,0.4,76.85,89.02,39.94743299484253,1.6731472728020058,121645.0,89.18,203264.0,
107,Random,0.4,76.85,89.66,40.20060086250305,1.6731472728020058,121645.0,89.18,203264.0,
129,Random,0.4,76.85,87.75,40.002145767211914,1.6731472728020058,121645.0,89.18,203264.0,
179,Random,0.4,76.85,89.47,39.57278776168823,1.6731472728020058,121645.0,89.18,203264.0,
300,Random,0.4,76.85,87.95,39.65921759605408,1.6731472728020058,121645.0,89.18,203264.0,
672,Random,0.4,76.85,88.55,39.941863775253296,1.6731472728020058,121645.0,89.18,203264.0,
899,Random,0.4,76.85,89.24,39.91981363296509,1.6731472728020058,121645.0,89.18,203264.0,
418,Random,0.4,76.85,89.19,40.09021210670471,1.6731472728020058,121645.0,89.18,203264.0,
517,Random,0.4,76.85,89.24,39.72345972061157,1.6731472728020058,121645.0,89.18,203264.0,
6,Random,0.4,76.8,88.32,39.616098165512085,1.6731472728020058,121645.0,89.18,203264.0,
234,Random,0.4,76.8,88.01,39.5293447971344,1.6731472728020058,121645.0,89.18,203264.0,
272,Random,0.4,76.8,89.4,39.99463677406311,1.6731472728020058,121645.0,89.18,203264.0,
646,Random,0.4,76.8,88.54,40.04053092002869,1.6731472728020058,121645.0,89.18,203264.0,
656,Random,0.4,76.8,88.92,39.9299259185791,1.6731472728020058,121645.0,89.18,203264.0,
666,Random,0.4,76.8,88.67,40.049551248550415,1.6731472728020058,121645.0,89.18,203264.0,
588,Random,0.4,76.8,88.0,40.02100348472595,1.6731472728020058,121645.0,89.18,203264.0,
209,Random,0.4,76.75,88.66,39.70136022567749,1.6731472728020058,121645.0,89.18,203264.0,
311,Random,0.4,76.75,89.25,39.75744414329529,1.6731472728020058,121645.0,89.18,203264.0,
689,Random,0.4,76.75,88.91,39.98109459877014,1.6731472728020058,121645.0,89.18,203264.0,
761,Random,0.4,76.75,88.59,39.97800946235657,1.6731472728020058,121645.0,89.18,203264.0,
798,Random,0.4,76.75,89.11,39.98316693305969,1.6731472728020058,121645.0,89.18,203264.0,
810,Random,0.4,76.75,88.06,40.06584811210632,1.6731472728020058,121645.0,89.18,203264.0,
190,Random,0.4,76.7,88.23,40.1720917224884,1.6731472728020058,121645.0,89.18,203264.0,
203,Random,0.4,76.7,88.21,40.05007195472717,1.6731472728020058,121645.0,89.18,203264.0,
667,Random,0.4,76.7,89.19,39.942994356155396,1.6731472728020058,121645.0,89.18,203264.0,
902,Random,0.4,76.7,89.18,40.07247972488403,1.6731472728020058,121645.0,89.18,203264.0,
425,Random,0.4,76.7,89.46,39.52856469154358,1.6731472728020058,121645.0,89.18,203264.0,
445,Random,0.4,76.7,88.42,39.66396880149841,1.6731472728020058,121645.0,89.18,203264.0,
485,Random,0.4,76.7,88.9,39.880831480026245,1.6731472728020058,121645.0,89.18,203264.0,
24,Random,0.4,76.65,89.07,39.938891649246216,1.6731472728020058,121645.0,89.18,203264.0,
34,Random,0.4,76.65,88.73,40.034815549850464,1.6731472728020058,121645.0,89.18,203264.0,
158,Random,0.4,76.65,89.2,39.876890659332275,1.6731472728020058,121645.0,89.18,203264.0,
257,Random,0.4,76.65,88.93,40.27546572685242,1.6731472728020058,121645.0,89.18,203264.0,
332,Random,0.4,76.65,89.07,40.00175976753235,1.6731472728020058,121645.0,89.18,203264.0,
922,Random,0.4,76.65,88.6,40.09883165359497,1.6731472728020058,121645.0,89.18,203264.0,
510,Random,0.4,76.65,89.06,40.047990560531616,1.6731472728020058,121645.0,89.18,203264.0,
576,Random,0.4,76.65,87.92,39.89818501472473,1.6731472728020058,121645.0,89.18,203264.0,
739,Random,0.4,76.6,89.04,39.73935627937317,1.6731472728020058,121645.0,89.18,203264.0,
785,Random,0.4,76.6,88.85,39.974936962127686,1.6731472728020058,121645.0,89.18,203264.0,
845,Random,0.4,76.6,88.98,40.007798194885254,1.6731472728020058,121645.0,89.18,203264.0,
939,Random,0.4,76.6,89.27,40.18986940383911,1.6731472728020058,121645.0,89.18,203264.0,
417,Random,0.4,76.6,88.97,39.84073233604431,1.6731472728020058,121645.0,89.18,203264.0,
97,Random,0.4,76.55,89.07,39.92857909202576,1.6731472728020058,121645.0,89.18,203264.0,
157,Random,0.4,76.55,88.62,39.92277479171753,1.6731472728020058,121645.0,89.18,203264.0,
243,Random,0.4,76.55,88.61,39.994879722595215,1.6731472728020058,121645.0,89.18,203264.0,
368,Random,0.4,76.55,88.65,40.03519344329834,1.6731472728020058,121645.0,89.18,203264.0,
601,Random,0.4,76.55,88.63,39.80459666252136,1.6731472728020058,121645.0,89.18,203264.0,
687,Random,0.4,76.55,88.58,40.06636047363281,1.6731472728020058,121645.0,89.18,203264.0,
715,Random,0.4,76.55,89.19,39.993084192276,1.6731472728020058,121645.0,89.18,203264.0,
754,Random,0.4,76.55,88.18,40.0391001701355,1.6731472728020058,121645.0,89.18,203264.0,
813,Random,0.4,76.55,88.71,40.01040172576904,1.6731472728020058,121645.0,89.18,203264.0,
408,Random,0.4,76.55,88.98,39.875112771987915,1.6731472728020058,121645.0,89.18,203264.0,
14,Random,0.4,76.5,88.74,40.06009340286255,1.6731472728020058,121645.0,89.18,203264.0,
206,Random,0.4,76.5,88.77,40.12039399147034,1.6731472728020058,121645.0,89.18,203264.0,
686,Random,0.4,76.5,89.43,40.070207834243774,1.6731472728020058,121645.0,89.18,203264.0,
742,Random,0.4,76.5,89.12,40.10830569267273,1.6731472728020058,121645.0,89.18,203264.0,
832,Random,0.4,76.5,89.09,39.8922917842865,1.6731472728020058,121645.0,89.18,203264.0,
992,Random,0.4,76.5,89.01,40.35905694961548,1.6731472728020058,121645.0,89.18,203264.0,
453,Random,0.4,76.5,89.24,39.96112298965454,1.6731472728020058,121645.0,89.18,203264.0,
489,Random,0.4,76.5,89.3,40.03994107246399,1.6731472728020058,121645.0,89.18,203264.0,
490,Random,0.4,76.5,88.9,40.090829849243164,1.6731472728020058,121645.0,89.18,203264.0,
52,Random,0.4,76.45,89.27,39.91539192199707,1.6731472728020058,121645.0,89.18,203264.0,
616,Random,0.4,76.45,89.42,40.066593170166016,1.6731472728020058,121645.0,89.18,203264.0,
683,Random,0.4,76.45,89.28,39.97134304046631,1.6731472728020058,121645.0,89.18,203264.0,
736,Random,0.4,76.45,89.24,40.04864740371704,1.6731472728020058,121645.0,89.18,203264.0,
857,Random,0.4,76.45,89.06,40.2505247592926,1.6731472728020058,121645.0,89.18,203264.0,
861,Random,0.4,76.45,88.63,39.79801297187805,1.6731472728020058,121645.0,89.18,203264.0,
909,Random,0.4,76.45,88.9,40.1173620223999,1.6731472728020058,121645.0,89.18,203264.0,
426,Random,0.4,76.45,88.98,39.93737030029297,1.6731472728020058,121645.0,89.18,203264.0,
467,Random,0.4,76.45,89.09,40.02367043495178,1.6731472728020058,121645.0,89.18,203264.0,
468,Random,0.4,76.45,88.77,40.13512420654297,1.6731472728020058,121645.0,89.18,203264.0,
580,Random,0.4,76.45,88.92,39.878580808639526,1.6731472728020058,121645.0,89.18,203264.0,
585,Random,0.4,76.45,88.93,40.10077714920044,1.6731472728020058,121645.0,89.18,203264.0,
593,Random,0.4,76.45,87.91,39.91405749320984,1.6731472728020058,121645.0,89.18,203264.0,
251,Random,0.4,76.4,88.43,40.11023688316345,1.6731472728020058,121645.0,89.18,203264.0,
730,Random,0.4,76.4,89.09,40.051390647888184,1.6731472728020058,121645.0,89.18,203264.0,
505,Random,0.4,76.4,89.24,39.883638858795166,1.6731472728020058,121645.0,89.18,203264.0,
590,Random,0.4,76.4,88.79,40.15227127075195,1.6731472728020058,121645.0,89.18,203264.0,
40,Random,0.4,76.35,89.13,39.901498794555664,1.6731472728020058,121645.0,89.18,203264.0,
45,Random,0.4,76.35,89.59,39.941699504852295,1.6731472728020058,121645.0,89.18,203264.0,
124,Random,0.4,76.35,88.64,39.90078854560852,1.6731472728020058,121645.0,89.18,203264.0,
367,Random,0.4,76.35,89.29,39.9371018409729,1.6731472728020058,121645.0,89.18,203264.0,
392,Random,0.4,76.35,87.83,40.06795835494995,1.6731472728020058,121645.0,89.18,203264.0,
612,Random,0.4,76.35,89.44,39.913668155670166,1.6731472728020058,121645.0,89.18,203264.0,
640,Random,0.4,76.35,89.25,39.96917366981506,1.6731472728020058,121645.0,89.18,203264.0,
833,Random,0.4,76.35,88.31,39.96870756149292,1.6731472728020058,121645.0,89.18,203264.0,
872,Random,0.4,76.35,88.46,40.04358267784119,1.6731472728020058,121645.0,89.18,203264.0,
541,Random,0.4,76.35,89.06,40.04767990112305,1.6731472728020058,121645.0,89.18,203264.0,
555,Random,0.4,76.35,88.65,40.08382749557495,1.6731472728020058,121645.0,89.18,203264.0,
591,Random,0.4,76.35,90.04,40.026774168014526,1.6731472728020058,121645.0,89.18,203264.0,
74,Random,0.4,76.3,88.53,40.13127040863037,1.6731472728020058,121645.0,89.18,203264.0,
216,Random,0.4,76.3,87.83,40.3907196521759,1.6731472728020058,121645.0,89.18,203264.0,
226,Random,0.4,76.3,89.17,40.046815156936646,1.6731472728020058,121645.0,89.18,203264.0,
635,Random,0.4,76.3,89.32,40.05192708969116,1.6731472728020058,121645.0,89.18,203264.0,
812,Random,0.4,76.3,88.07,40.020936012268066,1.6731472728020058,121645.0,89.18,203264.0,
262,Random,0.4,76.25,89.03,40.108847856521606,1.6731472728020058,121645.0,89.18,203264.0,
274,Random,0.4,76.25,88.95,40.08925652503967,1.6731472728020058,121645.0,89.18,203264.0,
626,Random,0.4,76.25,89.17,40.048380851745605,1.6731472728020058,121645.0,89.18,203264.0,
762,Random,0.4,76.25,88.74,40.25263953208923,1.6731472728020058,121645.0,89.18,203264.0,
825,Random,0.4,76.25,87.53,39.994338274002075,1.6731472728020058,121645.0,89.18,203264.0,
894,Random,0.4,76.25,88.51,40.08570218086243,1.6731472728020058,121645.0,89.18,203264.0,
905,Random,0.4,76.25,88.98,40.052255392074585,1.6731472728020058,121645.0,89.18,203264.0,
932,Random,0.4,76.25,88.83,40.25869274139404,1.6731472728020058,121645.0,89.18,203264.0,
9,Random,0.4,76.2,88.57,40.97749066352844,1.6731472728020058,121645.0,89.18,203264.0,
43,Random,0.4,76.2,88.85,40.05285358428955,1.6731472728020058,121645.0,89.18,203264.0,
476,Random,0.4,76.2,89.39,40.17701005935669,1.6731472728020058,121645.0,89.18,203264.0,
477,Random,0.4,76.2,88.58,40.1578905582428,1.6731472728020058,121645.0,89.18,203264.0,
545,Random,0.4,76.2,87.97,40.15671634674072,1.6731472728020058,121645.0,89.18,203264.0,
688,Random,0.4,76.15,89.09,40.12109136581421,1.6731472728020058,121645.0,89.18,203264.0,
141,Random,0.4,76.15,88.63,40.90926122665405,1.6731472728020058,121645.0,89.18,203264.0,
702,Random,0.4,76.15,88.48,40.12348556518555,1.6731472728020058,121645.0,89.18,203264.0,
745,Random,0.4,76.15,88.52,40.78711652755737,1.6731472728020058,121645.0,89.18,203264.0,
63,Random,0.4,76.1,88.92,40.08793592453003,1.6731472728020058,121645.0,89.18,203264.0,
378,Random,0.4,76.1,88.64,40.171608209609985,1.6731472728020058,121645.0,89.18,203264.0,
184,Random,0.4,76.1,89.17,40.81905698776245,1.6731472728020058,121645.0,89.18,203264.0,
984,Random,0.4,76.1,88.6,40.15436029434204,1.6731472728020058,121645.0,89.18,203264.0,
514,Random,0.4,76.1,88.51,41.12314748764038,1.6731472728020058,121645.0,89.18,203264.0,
56,Random,0.4,76.05,89.37,40.14396619796753,1.6731472728020058,121645.0,89.18,203264.0,
289,Random,0.4,76.05,88.51,40.05737018585205,1.6731472728020058,121645.0,89.18,203264.0,
71,Random,0.4,76.05,89.26,40.76107358932495,1.6731472728020058,121645.0,89.18,203264.0,
337,Random,0.4,76.05,88.96,40.05555963516235,1.6731472728020058,121645.0,89.18,203264.0,
376,Random,0.4,76.05,89.31,40.548319578170776,1.6731472728020058,121645.0,89.18,203264.0,
684,Random,0.4,76.05,89.27,40.16447973251343,1.6731472728020058,121645.0,89.18,203264.0,
690,Random,0.4,76.05,89.39,40.18967127799988,1.6731472728020058,121645.0,89.18,203264.0,
946,Random,0.4,76.05,88.98,40.117961406707764,1.6731472728020058,121645.0,89.18,203264.0,
913,Random,0.4,76.05,88.96,40.70830941200256,1.6731472728020058,121645.0,89.18,203264.0,
424,Random,0.4,76.05,88.71,40.24136304855347,1.6731472728020058,121645.0,89.18,203264.0,
540,Random,0.4,76.05,89.41,40.13940143585205,1.6731472728020058,121645.0,89.18,203264.0,
568,Random,0.4,76.05,88.31,40.913002252578735,1.6731472728020058,121645.0,89.18,203264.0,
169,Random,0.4,76.0,87.74,40.459763526916504,1.6731472728020058,121645.0,89.18,203264.0,
294,Random,0.4,76.0,88.04,41.18850231170654,1.6731472728020058,121645.0,89.18,203264.0,
921,Random,0.4,76.0,88.98,40.3434693813324,1.6731472728020058,121645.0,89.18,203264.0,
420,Random,0.4,76.0,89.36,40.01440501213074,1.6731472728020058,121645.0,89.18,203264.0,
532,Random,0.4,76.0,89.3,40.252769947052,1.6731472728020058,121645.0,89.18,203264.0,
457,Random,0.4,76.0,88.45,40.88810849189758,1.6731472728020058,121645.0,89.18,203264.0,
5,Random,0.4,75.95,88.47,40.297279596328735,1.6731472728020058,121645.0,89.18,203264.0,
136,Random,0.4,75.95,88.62,40.21545934677124,1.6731472728020058,121645.0,89.18,203264.0,
397,Random,0.4,75.95,89.56,40.027992725372314,1.6731472728020058,121645.0,89.18,203264.0,
178,Random,0.4,75.9,88.89,39.95227789878845,1.6731472728020058,121645.0,89.18,203264.0,
160,Random,0.4,75.9,88.55,40.842190980911255,1.6731472728020058,121645.0,89.18,203264.0,
180,Random,0.4,75.9,88.5,40.14419484138489,1.6731472728020058,121645.0,89.18,203264.0,
191,Random,0.4,75.9,88.97,40.4358446598053,1.6731472728020058,121645.0,89.18,203264.0,
276,Random,0.4,75.9,88.83,40.064165115356445,1.6731472728020058,121645.0,89.18,203264.0,
351,Random,0.4,75.9,89.12,40.427743673324585,1.6731472728020058,121645.0,89.18,203264.0,
602,Random,0.4,75.9,89.42,40.10728859901428,1.6731472728020058,121645.0,89.18,203264.0,
808,Random,0.4,75.9,88.96,40.10163712501526,1.6731472728020058,121645.0,89.18,203264.0,
516,Random,0.4,75.9,89.22,40.824811935424805,1.6731472728020058,121645.0,89.18,203264.0,
217,Random,0.4,75.85,89.12,40.02477264404297,1.6731472728020058,121645.0,89.18,203264.0,
729,Random,0.4,75.85,88.56,39.98275637626648,1.6731472728020058,121645.0,89.18,203264.0,
746,Random,0.4,75.85,89.09,39.91582179069519,1.6731472728020058,121645.0,89.18,203264.0,
389,Random,0.4,75.85,89.17,40.70112156867981,1.6731472728020058,121645.0,89.18,203264.0,
802,Random,0.4,75.85,88.69,40.16245245933533,1.6731472728020058,121645.0,89.18,203264.0,
995,Random,0.4,75.85,88.2,39.940521478652954,1.6731472728020058,121645.0,89.18,203264.0,
149,Random,0.4,75.8,89.17,39.85959315299988,1.6731472728020058,121645.0,89.18,203264.0,
151,Random,0.4,75.8,88.81,39.87034344673157,1.6731472728020058,121645.0,89.18,203264.0,
1,Random,0.4,75.8,88.74,40.614890336990356,1.6731472728020058,121645.0,89.18,203264.0,
710,Random,0.4,75.8,89.21,39.970295906066895,1.6731472728020058,121645.0,89.18,203264.0,
773,Random,0.4,75.8,89.04,39.87836694717407,1.6731472728020058,121645.0,89.18,203264.0,
18,Random,0.4,75.75,88.94,39.85527539253235,1.6731472728020058,121645.0,89.18,203264.0,
193,Random,0.4,75.75,88.41,39.958388328552246,1.6731472728020058,121645.0,89.18,203264.0,
471,Random,0.4,75.8,88.64,40.56790089607239,1.6731472728020058,121645.0,89.18,203264.0,
264,Random,0.4,75.75,89.45,39.91197109222412,1.6731472728020058,121645.0,89.18,203264.0,
386,Random,0.4,75.75,88.77,40.02474498748779,1.6731472728020058,121645.0,89.18,203264.0,
851,Random,0.4,75.75,88.41,40.01829552650452,1.6731472728020058,121645.0,89.18,203264.0,
953,Random,0.4,75.75,88.94,40.02637004852295,1.6731472728020058,121645.0,89.18,203264.0,
750,Random,0.4,75.75,89.09,40.70818734169006,1.6731472728020058,121645.0,89.18,203264.0,
415,Random,0.4,75.75,89.0,40.01451063156128,1.6731472728020058,121645.0,89.18,203264.0,
583,Random,0.4,75.75,89.47,40.053224325180054,1.6731472728020058,121645.0,89.18,203264.0,
173,Random,0.4,75.7,89.14,40.17835068702698,1.6731472728020058,121645.0,89.18,203264.0,
240,Random,0.4,75.7,88.64,40.02490949630737,1.6731472728020058,121645.0,89.18,203264.0,
17,Random,0.4,75.7,89.73,40.88694167137146,1.6731472728020058,121645.0,89.18,203264.0,
692,Random,0.4,75.7,88.39,40.08520317077637,1.6731472728020058,121645.0,89.18,203264.0,
703,Random,0.4,75.7,89.04,40.2530312538147,1.6731472728020058,121645.0,89.18,203264.0,
778,Random,0.4,75.7,88.12,39.85762047767639,1.6731472728020058,121645.0,89.18,203264.0,
982,Random,0.4,75.7,89.28,39.93564248085022,1.6731472728020058,121645.0,89.18,203264.0,
733,Random,0.4,75.7,88.54,40.81877017021179,1.6731472728020058,121645.0,89.18,203264.0,
594,Random,0.4,75.7,88.44,39.93803858757019,1.6731472728020058,121645.0,89.18,203264.0,
131,Random,0.4,75.65,88.84,40.06872916221619,1.6731472728020058,121645.0,89.18,203264.0,
346,Random,0.4,75.65,88.31,39.949629068374634,1.6731472728020058,121645.0,89.18,203264.0,
345,Random,0.4,75.65,89.0,40.60720372200012,1.6731472728020058,121645.0,89.18,203264.0,
356,Random,0.4,75.65,89.22,40.04594445228577,1.6731472728020058,121645.0,89.18,203264.0,
691,Random,0.4,75.65,89.27,40.09605813026428,1.6731472728020058,121645.0,89.18,203264.0,
948,Random,0.4,75.65,89.18,40.13398551940918,1.6731472728020058,121645.0,89.18,203264.0,
433,Random,0.4,75.65,88.79,39.53601813316345,1.6731472728020058,121645.0,89.18,203264.0,
326,Random,0.4,75.6,88.87,39.56471085548401,1.6731472728020058,121645.0,89.18,203264.0,
951,Random,0.4,75.65,88.24,40.84920954704285,1.6731472728020058,121645.0,89.18,203264.0,
928,Random,0.4,75.6,89.21,39.59933686256409,1.6731472728020058,121645.0,89.18,203264.0,
527,Random,0.4,75.6,88.98,39.65021085739136,1.6731472728020058,121645.0,89.18,203264.0,
679,Random,0.4,75.55,89.11,39.966890811920166,1.6731472728020058,121645.0,89.18,203264.0,
37,Random,0.4,75.55,88.88,40.789435386657715,1.6731472728020058,121645.0,89.18,203264.0,
869,Random,0.4,75.55,88.96,40.08310151100159,1.6731472728020058,121645.0,89.18,203264.0,
950,Random,0.4,75.55,88.3,40.4173526763916,1.6731472728020058,121645.0,89.18,203264.0,
401,Random,0.4,75.55,88.92,40.14601278305054,1.6731472728020058,121645.0,89.18,203264.0,
80,Random,0.4,75.5,88.01,40.312591552734375,1.6731472728020058,121645.0,89.18,203264.0,
524,Random,0.4,75.55,88.74,41.1805853843689,1.6731472728020058,121645.0,89.18,203264.0,
215,Random,0.4,75.5,89.11,40.48767423629761,1.6731472728020058,121645.0,89.18,203264.0,
230,Random,0.4,75.5,88.43,40.24972176551819,1.6731472728020058,121645.0,89.18,203264.0,
706,Random,0.4,75.5,89.32,40.31257677078247,1.6731472728020058,121645.0,89.18,203264.0,
27,Random,0.4,75.45,88.52,39.64124894142151,1.6731472728020058,121645.0,89.18,203264.0,
42,Random,0.4,75.45,88.04,39.83485770225525,1.6731472728020058,121645.0,89.18,203264.0,
592,Random,0.4,75.5,89.1,40.643749952316284,1.6731472728020058,121645.0,89.18,203264.0,
96,Random,0.4,75.45,87.71,39.757488489151,1.6731472728020058,121645.0,89.18,203264.0,
