Iteration,Method,Prune_Ratio,Baseline_Candidate_Acc,Accuracy_After_Finetuning,Training_Time_sec,Compression_Rate,Params,Baseline_Accuracy,Baseline_FLOPs
808,Random,0.2,86.8,88.9,78.3502779006958,1.2548862445280227,162190.0,88.46,203264.0
822,Random,0.2,86.8,88.95,76.54748153686523,1.2548862445280227,162190.0,88.46,203264.0
282,Random,0.2,86.75,88.27,77.83896374702454,1.2548862445280227,162190.0,88.46,203264.0
362,Random,0.2,86.75,88.78,75.32540512084961,1.2548862445280227,162190.0,88.46,203264.0
553,Random,0.2,86.75,88.76,77.76310205459595,1.2548862445280227,162190.0,88.46,203264.0
907,Random,0.2,86.75,88.36,71.121417760849,1.2548862445280227,162190.0,88.46,203264.0
999,Random,0.2,86.75,88.53,71.57857036590576,1.2548862445280227,162190.0,88.46,203264.0
183,Random,0.2,86.75,88.25,71.96306705474854,1.2548862445280227,162190.0,88.46,203264.0
167,Random,0.2,86.75,87.99,82.02874732017517,1.2548862445280227,162190.0,88.46,203264.0
96,Random,0.2,86.75,88.51,78.42344880104065,1.2548862445280227,162190.0,88.46,203264.0
715,Random,0.2,86.75,88.32,77.18067979812622,1.2548862445280227,162190.0,88.46,203264.0
419,Random,0.2,86.75,89.17,76.82437038421631,1.2548862445280227,162190.0,88.46,203264.0
788,Random,0.2,86.75,88.0,75.30157160758972,1.2548862445280227,162190.0,88.46,203264.0
281,Random,0.2,86.7,88.5,76.98115730285645,1.2548862445280227,162190.0,88.46,203264.0
550,Random,0.2,86.7,88.64,70.78218817710876,1.2548862445280227,162190.0,88.46,203264.0
169,Random,0.2,86.7,88.33,71.53400897979736,1.2548862445280227,162190.0,88.46,203264.0
198,Random,0.2,86.7,88.74,62.10558557510376,1.2548862445280227,162190.0,88.46,203264.0
197,Random,0.2,86.7,89.11,82.393630027771,1.2548862445280227,162190.0,88.46,203264.0
199,Random,0.2,86.7,88.56,70.20977973937988,1.2548862445280227,162190.0,88.46,203264.0
91,Random,0.2,86.7,88.82,74.08339595794678,1.2548862445280227,162190.0,88.46,203264.0
659,Random,0.2,86.7,88.71,79.02972412109375,1.2548862445280227,162190.0,88.46,203264.0
741,Random,0.2,86.7,88.92,72.26880693435669,1.2548862445280227,162190.0,88.46,203264.0
748,Random,0.2,86.7,88.97,72.14176964759827,1.2548862445280227,162190.0,88.46,203264.0
428,Random,0.2,86.7,88.8,73.16182470321655,1.2548862445280227,162190.0,88.46,203264.0
853,Random,0.2,86.7,88.09,87.42352485656738,1.2548862445280227,162190.0,88.46,203264.0
333,Random,0.2,86.65,88.67,81.0826826095581,1.2548862445280227,162190.0,88.46,203264.0
518,Random,0.2,86.65,88.32,79.71549034118652,1.2548862445280227,162190.0,88.46,203264.0
983,Random,0.2,86.65,88.87,77.07576298713684,1.2548862445280227,162190.0,88.46,203264.0
201,Random,0.2,86.65,88.45,79.89798879623413,1.2548862445280227,162190.0,88.46,203264.0
193,Random,0.2,86.65,88.8,81.84100818634033,1.2548862445280227,162190.0,88.46,203264.0
230,Random,0.2,86.65,88.72,73.18101954460144,1.2548862445280227,162190.0,88.46,203264.0
109,Random,0.2,86.65,88.87,72.70773410797119,1.2548862445280227,162190.0,88.46,203264.0
390,Random,0.2,86.65,88.63,76.78384780883789,1.2548862445280227,162190.0,88.46,203264.0
110,Random,0.2,86.65,88.49,80.63092041015625,1.2548862445280227,162190.0,88.46,203264.0
409,Random,0.2,86.65,88.54,83.37973189353943,1.2548862445280227,162190.0,88.46,203264.0
422,Random,0.2,86.65,88.53,80.65020895004272,1.2548862445280227,162190.0,88.46,203264.0
316,Random,0.2,86.6,88.84,77.7166588306427,1.2548862445280227,162190.0,88.46,203264.0
511,Random,0.2,86.6,89.21,77.56373691558838,1.2548862445280227,162190.0,88.46,203264.0
614,Random,0.2,86.6,88.91,77.13653898239136,1.2548862445280227,162190.0,88.46,203264.0
872,Random,0.2,86.65,89.34,83.36721110343933,1.2548862445280227,162190.0,88.46,203264.0
289,Random,0.2,86.55,88.77,78.96166110038757,1.2548862445280227,162190.0,88.46,203264.0
751,Random,0.2,86.6,88.99,83.58386898040771,1.2548862445280227,162190.0,88.46,203264.0
620,Random,0.2,86.55,88.43,80.56694722175598,1.2548862445280227,162190.0,88.46,203264.0
349,Random,0.2,86.55,88.7,83.07585978507996,1.2548862445280227,162190.0,88.46,203264.0
153,Random,0.2,86.55,88.8,75.03998470306396,1.2548862445280227,162190.0,88.46,203264.0
229,Random,0.2,86.55,89.06,73.41539597511292,1.2548862445280227,162190.0,88.46,203264.0
993,Random,0.2,86.55,89.17,79.19983172416687,1.2548862445280227,162190.0,88.46,203264.0
248,Random,0.2,86.55,88.73,81.11243033409119,1.2548862445280227,162190.0,88.46,203264.0
414,Random,0.2,86.55,88.75,77.82695889472961,1.2548862445280227,162190.0,88.46,203264.0
85,Random,0.2,86.55,89.15,83.04011344909668,1.2548862445280227,162190.0,88.46,203264.0
463,Random,0.2,86.55,88.87,79.42934703826904,1.2548862445280227,162190.0,88.46,203264.0
263,Random,0.2,86.5,88.51,80.9307873249054,1.2548862445280227,162190.0,88.46,203264.0
516,Random,0.2,86.5,89.1,75.98530840873718,1.2548862445280227,162190.0,88.46,203264.0
524,Random,0.2,86.5,88.44,75.6217360496521,1.2548862445280227,162190.0,88.46,203264.0
530,Random,0.2,86.5,88.85,83.09925079345703,1.2548862445280227,162190.0,88.46,203264.0
570,Random,0.2,86.5,89.16,78.1124677658081,1.2548862445280227,162190.0,88.46,203264.0
187,Random,0.2,86.5,88.89,74.3855049610138,1.2548862445280227,162190.0,88.46,203264.0
943,Random,0.2,86.5,88.44,81.60234642028809,1.2548862445280227,162190.0,88.46,203264.0
232,Random,0.2,86.5,88.59,78.94302439689636,1.2548862445280227,162190.0,88.46,203264.0
101,Random,0.2,86.5,88.51,76.84599375724792,1.2548862445280227,162190.0,88.46,203264.0
764,Random,0.2,86.5,88.91,73.73265266418457,1.2548862445280227,162190.0,88.46,203264.0
308,Random,0.2,86.45,88.87,73.046546459198,1.2548862445280227,162190.0,88.46,203264.0
512,Random,0.2,86.45,88.85,78.57532715797424,1.2548862445280227,162190.0,88.46,203264.0
571,Random,0.2,86.45,88.79,79.1070168018341,1.2548862445280227,162190.0,88.46,203264.0
218,Random,0.2,86.45,88.55,76.41011548042297,1.2548862445280227,162190.0,88.46,203264.0
227,Random,0.2,86.45,88.75,80.38742685317993,1.2548862445280227,162190.0,88.46,203264.0
32,Random,0.2,86.45,88.72,70.63191342353821,1.2548862445280227,162190.0,88.46,203264.0
36,Random,0.2,86.45,88.55,69.34384727478027,1.2548862445280227,162190.0,88.46,203264.0
407,Random,0.2,86.45,88.45,70.16900491714478,1.2548862445280227,162190.0,88.46,203264.0
245,Random,0.2,86.45,88.12,74.17496514320374,1.2548862445280227,162190.0,88.46,203264.0
840,Random,0.2,86.45,88.7,74.4837293624878,1.2548862445280227,162190.0,88.46,203264.0
839,Random,0.2,86.45,88.9,77.17538857460022,1.2548862445280227,162190.0,88.46,203264.0
363,Random,0.2,86.4,88.61,84.10499334335327,1.2548862445280227,162190.0,88.46,203264.0
370,Random,0.2,86.4,88.45,77.55939722061157,1.2548862445280227,162190.0,88.46,203264.0
667,Random,0.2,86.4,89.03,75.04871082305908,1.2548862445280227,162190.0,88.46,203264.0
73,Random,0.2,86.4,88.52,79.4909930229187,1.2548862445280227,162190.0,88.46,203264.0
563,Random,0.2,86.35,88.19,78.90525007247925,1.2548862445280227,162190.0,88.46,203264.0
377,Random,0.2,86.4,88.97,79.91384363174438,1.2548862445280227,162190.0,88.46,203264.0
135,Random,0.2,86.35,88.41,75.56378364562988,1.2548862445280227,162190.0,88.46,203264.0
19,Random,0.2,86.35,88.77,83.26492476463318,1.2548862445280227,162190.0,88.46,203264.0
665,Random,0.2,86.35,88.91,76.45057344436646,1.2548862445280227,162190.0,88.46,203264.0
656,Random,0.2,86.35,88.94,79.09276533126831,1.2548862445280227,162190.0,88.46,203264.0
719,Random,0.2,86.35,88.95,74.46284341812134,1.2548862445280227,162190.0,88.46,203264.0
766,Random,0.2,86.35,88.81,74.43928480148315,1.2548862445280227,162190.0,88.46,203264.0
863,Random,0.2,86.35,88.7,73.8680899143219,1.2548862445280227,162190.0,88.46,203264.0
471,Random,0.2,86.35,88.18,78.56107926368713,1.2548862445280227,162190.0,88.46,203264.0
514,Random,0.2,86.3,88.71,77.05767774581909,1.2548862445280227,162190.0,88.46,203264.0
989,Random,0.2,86.3,88.9,82.92508912086487,1.2548862445280227,162190.0,88.46,203264.0
117,Random,0.2,86.3,88.7,77.5969729423523,1.2548862445280227,162190.0,88.46,203264.0
841,Random,0.2,86.3,88.65,76.18444466590881,1.2548862445280227,162190.0,88.46,203264.0
38,Random,0.2,86.25,88.76,78.94948601722717,1.2548862445280227,162190.0,88.46,203264.0
280,Random,0.2,86.2,88.29,76.03639936447144,1.2548862445280227,162190.0,88.46,203264.0
959,Random,0.2,86.2,88.33,77.04016351699829,1.2548862445280227,162190.0,88.46,203264.0
720,Random,0.2,86.25,89.01,80.30869126319885,1.2548862445280227,162190.0,88.46,203264.0
240,Random,0.2,86.2,89.04,77.45647668838501,1.2548862445280227,162190.0,88.46,203264.0
15,Random,0.2,86.2,89.07,84.32311606407166,1.2548862445280227,162190.0,88.46,203264.0
695,Random,0.2,86.2,88.9,73.9045295715332,1.2548862445280227,162190.0,88.46,203264.0
68,Random,0.2,86.2,88.94,77.7920172214508,1.2548862445280227,162190.0,88.46,203264.0
743,Random,0.2,86.2,88.28,75.09302425384521,1.2548862445280227,162190.0,88.46,203264.0
910,Random,0.2,86.15,88.61,75.01445364952087,1.2548862445280227,162190.0,88.46,203264.0
224,Random,0.2,86.15,89.27,73.72109198570251,1.2548862445280227,162190.0,88.46,203264.0
944,Random,0.2,86.15,87.49,78.07426333427429,1.2548862445280227,162190.0,88.46,203264.0
28,Random,0.2,86.15,89.06,77.59562516212463,1.2548862445280227,162190.0,88.46,203264.0
35,Random,0.2,86.15,88.38,78.55757784843445,1.2548862445280227,162190.0,88.46,203264.0
781,Random,0.2,86.15,89.05,75.02387738227844,1.2548862445280227,162190.0,88.46,203264.0
253,Random,0.2,86.05,87.87,75.06580662727356,1.2548862445280227,162190.0,88.46,203264.0
623,Random,0.2,86.05,89.04,72.68567562103271,1.2548862445280227,162190.0,88.46,203264.0
686,Random,0.2,86.05,88.73,73.29389834403992,1.2548862445280227,162190.0,88.46,203264.0
946,Random,0.2,86.05,88.58,75.77514672279358,1.2548862445280227,162190.0,88.46,203264.0
830,Random,0.2,86.05,89.12,76.20357942581177,1.2548862445280227,162190.0,88.46,203264.0
257,Random,0.2,86.0,88.96,76.9021863937378,1.2548862445280227,162190.0,88.46,203264.0
878,Random,0.2,86.0,88.82,84.80213761329651,1.2548862445280227,162190.0,88.46,203264.0
29,Random,0.2,86.0,88.92,78.88404965400696,1.2548862445280227,162190.0,88.46,203264.0
662,Random,0.2,85.95,88.98,76.28162980079651,1.2548862445280227,162190.0,88.46,203264.0
797,Random,0.2,85.85,88.62,75.14083337783813,1.2548862445280227,162190.0,88.46,203264.0
917,Random,0.2,85.8,88.16,74.75411200523376,1.2548862445280227,162190.0,88.46,203264.0
519,Random,0.2,85.8,88.53,76.39081025123596,1.2548862445280227,162190.0,88.46,203264.0
632,Random,0.2,85.8,89.0,74.27146983146667,1.2548862445280227,162190.0,88.46,203264.0
569,Random,0.2,85.75,89.03,75.1382749080658,1.2548862445280227,162190.0,88.46,203264.0
879,Random,0.2,85.75,88.29,86.21509599685669,1.2548862445280227,162190.0,88.46,203264.0
674,Random,0.2,85.75,88.96,77.57358574867249,1.2548862445280227,162190.0,88.46,203264.0
261,Random,0.2,85.6,88.8,72.81923508644104,1.2548862445280227,162190.0,88.46,203264.0
334,Random,0.2,85.7,89.04,80.30320167541504,1.2548862445280227,162190.0,88.46,203264.0
984,Random,0.2,85.6,88.64,74.50592708587646,1.2548862445280227,162190.0,88.46,203264.0
655,Random,0.2,85.6,88.47,73.17908263206482,1.2548862445280227,162190.0,88.46,203264.0
121,Random,0.2,85.55,89.25,75.77325057983398,1.2548862445280227,162190.0,88.46,203264.0
977,Random,0.2,85.5,88.16,76.44243478775024,1.2548862445280227,162190.0,88.46,203264.0
483,Random,0.2,85.45,88.81,74.99155855178833,1.2548862445280227,162190.0,88.46,203264.0
302,Random,0.2,85.35,88.5,75.9464213848114,1.2548862445280227,162190.0,88.46,203264.0
355,Random,0.2,85.3,88.39,75.7815454006195,1.2548862445280227,162190.0,88.46,203264.0
711,Random,0.2,84.8,88.71,70.95321702957153,1.2548862445280227,162190.0,88.46,203264.0
123,Random,0.2,85.5,88.32,82.20375418663025,1.2548862445280227,162190.0,88.46,203264.0
233,Random,0.2,85.25,88.3,76.60289359092712,1.2548862445280227,162190.0,88.46,203264.0
758,Random,0.2,84.65,88.67,71.01159262657166,1.2548862445280227,162190.0,88.46,203264.0
